data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200913,213910,214913,0,609520.0,0,0,none
20200913,214919,215923,0,609057.0,0,0,none
20200913,215929,220931,0,607880.0,0,0,none
20200913,220937,221938,0,607560.0000000001,0,0,none
20200913,221944,222946,94,607929.0,65,1,20200913-221944-222946.jpg
20200913,222952,223955,0,609086.0,0,0,none
20200913,224001,225006,0,611080.0,0,0,none
20200913,225013,230016,0,609640.0,0,0,none
20200913,230022,231026,0,609898.0,0,0,none
20200913,231032,232035,0,608760.0,0,0,none
20200913,232041,233045,14,609960.0,6,2,20200913-232041-233045.jpg
20200913,233051,234053,0,608657.0,0,0,none
20200913,234100,235103,0,609519.0,0,0,none
20200913,235109,000008,0,9577721.688888889,0,0,none
20200914,000009,001011,0,388504.0,0,0,none
20200914,001017,002021,0,610166.0,0,0,none
20200914,002027,003029,0,608599.0,0,0,none
20200914,003035,004039,0,609720.0,0,0,none
20200914,004045,005049,0,610020.0,0,0,none
20200914,005055,010058,0,609000.0,0,0,none
20200914,010104,011107,0,608959.0000000001,0,0,none
20200914,011113,012117,0,609720.0,0,0,none
20200914,012123,013127,0,610659.0,0,0,none
20200914,013133,014137,0,609239.0,0,0,none
20200914,014143,015146,0,609600.0,0,0,none
20200914,015153,020156,0,609542.0,0,0,none
20200914,020202,021206,0,610520.0,0,0,none
20200914,021213,022216,0,609960.0,0,0,none
20200914,022223,023226,3,609960.0,0,1,20200914-022223-023226.jpg
20200914,023233,024236,0,610051.0,0,0,none
20200914,024243,025246,0,609599.0,0,0,none
20200914,025252,030255,0,608775.0,0,0,none
20200914,030301,031305,0,609679.0,0,0,none
20200914,031311,032315,0,610520.0,0,0,none
20200914,032321,033324,0,609218.0000000001,0,0,none
20200914,033331,034334,0,609400.0,0,0,none
20200914,034340,035342,0,608480.0,0,0,none
20200914,035349,040352,0,609800.0000000001,0,0,none
20200914,040358,041402,230,610096.0,100,4,20200914-040358-041402.jpg
20200914,041408,042414,7692,611440.0,17,12,20200914-041408-042414.jpg
20200914,042420,043421,6528,606880.0,54,17,20200914-042420-043421.jpg
20200914,043427,044428,6664,606864.0,81,6,20200914-043427-044428.jpg
